symbol,open,high,low,close,volume
Bitstamp:BTCUSD,63300.0,67803.55,63300.0,67559.0,2715.42386367
Bitstamp:BTCUSD,67547.49,68564.4,66250.0,66945.72,2136.85836086
Bitstamp:BTCUSD,66928.42,69000.0,62856.71,64921.43,3419.11869317
Bitstamp:BTCUSD,64919.18,65625.44,64140.0,64821.33,1583.28379977
Bitstamp:BTCUSD,64783.13,65497.53,62294.84,64158.41,2519.30730563
Bitstamp:BTCUSD,64140.23,64980.0,63400.0,64417.52,830.13101807
Bitstamp:BTCUSD,64403.43,65509.87,63595.76,65509.87,1247.88451724
Bitstamp:BTCUSD,65509.87,66387.4,63348.91,63606.09,2000.8236224
Bitstamp:BTCUSD,63621.61,63628.0,58563.0,60142.31,4633.15266471
Bitstamp:BTCUSD,60115.12,60888.5,58400.0,60373.65,3716.85267779
Bitstamp:BTCUSD,60376.94,60978.39,56516.44,56917.66,6160.73153531
Bitstamp:BTCUSD,56924.94,58402.05,55640.0,58128.55,3277.0291926
Bitstamp:BTCUSD,58126.46,59896.54,57424.27,59768.54,1172.15930996
Bitstamp:BTCUSD,59785.85,60090.55,58525.84,58678.47,895.6750948
Bitstamp:BTCUSD,58679.27,59516.78,55628.57,56294.11,2943.16337271
Bitstamp:BTCUSD,56283.8,57897.54,55128.6,57579.99,2732.68987642
Bitstamp:BTCUSD,57583.91,57750.2,55894.62,57185.06,1809.75444016
Bitstamp:BTCUSD,57169.19,59445.45,57044.42,58990.14,1362.17480499
Bitstamp:BTCUSD,59004.88,59207.36,53524.03,53789.35,5221.96837588
Bitstamp:BTCUSD,53794.32,55382.0,53653.45,54774.66,1360.56586778
Bitstamp:BTCUSD,54764.24,57482.42,53308.93,57338.55,1377.55454862
Bitstamp:BTCUSD,57327.32,58931.07,56750.0,57845.12,2069.734969
Bitstamp:BTCUSD,57843.33,59250.0,55918.8,56974.12,3563.51826169
Bitstamp:BTCUSD,57027.28,59099.64,56469.22,57251.59,2515.54071956
Bitstamp:BTCUSD,57232.71,57413.52,55839.85,56547.96,2758.16039791
Bitstamp:BTCUSD,56534.26,57652.0,51556.01,53743.69,2964.76818531
Bitstamp:BTCUSD,53685.47,53877.77,41967.5,49234.97,10025.68966854
Bitstamp:BTCUSD,49240.81,49777.62,47836.34,49463.22,5156.66613697
Bitstamp:BTCUSD,49484.0,50986.0,47111.0,50555.0,4652.11767659
Bitstamp:BTCUSD,50550.09,51991.0,50062.13,50627.32,1719.32027862
Bitstamp:BTCUSD,50635.87,51249.41,48656.2,50543.3,1598.43571319
Bitstamp:BTCUSD,50535.15,50839.01,47332.43,47593.12,2585.44005017
Bitstamp:BTCUSD,47573.43,50132.88,46886.0,47142.42,2705.37096935
Bitstamp:BTCUSD,47179.53,49539.4,46789.0,49400.54,1323.03955982
Bitstamp:BTCUSD,49420.51,50800.0,48675.0,50124.38,1233.78838616
Bitstamp:BTCUSD,50102.31,50226.2,45750.0,46725.02,3337.44792896
Bitstamp:BTCUSD,46736.7,48689.3,46310.4,48389.96,2022.57460129
Bitstamp:BTCUSD,48386.95,49514.85,46560.0,48876.84,2593.87180959
Bitstamp:BTCUSD,48876.84,49449.0,47506.21,47663.42,1456.25725801
Bitstamp:BTCUSD,47654.99,48018.52,45478.74,46210.92,2077.28024679
Bitstamp:BTCUSD,46141.63,47370.14,45501.0,46881.87,827.39374258
Bitstamp:BTCUSD,46854.18,48307.34,46450.0,46704.67,1275.49937089
Bitstamp:BTCUSD,46671.66,47547.5,45572.94,46915.0,1726.01603262
Bitstamp:BTCUSD,46926.72,49353.49,46667.08,48929.86,1674.26784413
Bitstamp:BTCUSD,48907.75,49600.0,48449.87,48618.99,1306.16574192
Bitstamp:BTCUSD,48618.99,51386.66,48051.1,50850.0,1715.76050614
Bitstamp:BTCUSD,50850.0,51864.56,50442.34,50841.48,1446.08985274
Bitstamp:BTCUSD,50857.42,51179.36,50190.9,50442.22,823.04872916
Bitstamp:BTCUSD,50421.51,51292.65,49458.85,50791.21,1015.22197466
Bitstamp:BTCUSD,50885.32,52098.6,50479.44,50718.11,1102.98343745
Bitstamp:BTCUSD,50708.05,50719.59,47300.0,47543.3,2215.42340549
Bitstamp:BTCUSD,47597.7,48157.41,46099.94,46483.36,2089.31743829
Bitstamp:BTCUSD,46474.59,47916.32,45934.37,47150.71,2164.51144264
Bitstamp:BTCUSD,47110.3,48589.47,45655.31,46214.37,1798.55260406
Bitstamp:BTCUSD,46230.0,47960.98,46199.9,47777.42,741.52060313
